supplier,brand,lens,code,category,index,material,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,range_basis,add_min,add_max,add_range,price,price_promo,price_basis,coating,min_fh_mm,notes
ZEISS,ZEISS,ClearMind Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,115.83,77.22,L25,DuraVision Plus Chrome UV,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $123.55 L20
ZEISS,ZEISS,ClearMind Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,117.23,78.16,L25,DuraVision Plus Sun UV,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $125.05 L20
ZEISS,ZEISS,ClearMind Single Vision 1.53,,Single vision,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,,,,90.28,60.19,L25,DSHC hard coat,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $96.30 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,94.12,62.75,L25,DuraVision Plus Gold UV,,ZEISS book p5; Clear; range confirmed by ZEISS product guide; book $100.40 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,93.56,62.38,L25,DuraVision Plus Platinum UV,,ZEISS book p5; Clear; range confirmed by ZEISS product guide; book $99.80 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,91.17,60.78,L25,DuraVision Plus Chrome UV,,ZEISS book p5; Clear; range confirmed by ZEISS product guide; book $97.25 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Clear,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,65.62,43.75,L25,DSHC hard coat,,ZEISS book p5; Clear; range confirmed by ZEISS product guide; book $70.00 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,124.97,83.31,L25,DuraVision Plus Gold UV,,ZEISS book p5; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $133.30 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,124.41,82.94,L25,DuraVision Plus Platinum UV,,ZEISS book p5; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $132.70 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,122.02,81.34,L25,DuraVision Plus Chrome UV,,ZEISS book p5; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $130.15 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,PhotoFusionX,Freeform,grind,,-10.00,+8.00,-6.00,10.00,sphere,,,,96.47,64.31,L25,DSHC hard coat,,ZEISS book p5; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; range confirmed by ZEISS product guide; book $102.90 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,125.86,83.91,L25,DuraVision Plus Gold UV,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $134.25 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,125.30,83.53,L25,DuraVision Plus Platinum UV,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $133.65 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,122.91,81.94,L25,DuraVision Plus Chrome UV,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $131.10 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,124.31,82.88,L25,DuraVision Plus Sun UV,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $132.60 L20
ZEISS,ZEISS,ClearMind Single Vision 1.59,,Single vision,1.59,Polarised,Freeform,grind,,-10.00,+8.00,-4.00,10.00,sphere,,,,97.36,64.91,L25,DSHC hard coat,,ZEISS book p5; Polarised Grey/ Brown; range confirmed by ZEISS product guide; book $103.85 L20
ZEISS,ZEISS,ClearMind Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,94.12,62.75,L25,DuraVision Plus Gold UV,,"ZEISS book p5; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $100.40 L20"
ZEISS,ZEISS,ClearMind Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,93.56,62.38,L25,DuraVision Plus Platinum UV,,"ZEISS book p5; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $99.80 L20"
ZEISS,ZEISS,ClearMind Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,91.17,60.78,L25,DuraVision Plus Chrome UV,,"ZEISS book p5; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $97.25 L20"
ZEISS,ZEISS,ClearMind Single Vision 1.60,,Single vision,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,65.62,43.75,L25,DSHC hard coat,,"ZEISS book p5; Clear; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $70.00 L20"
ZEISS,ZEISS,ClearMind Single Vision 1.60,,Single vision,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,96.28,64.19,L25,DuraVision Plus Gold UV,,"ZEISS book p5; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $102.70 L20"
ZEISS,ZEISS,ClearMind Single Vision 1.60,,Single vision,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,,,,95.72,63.81,L25,DuraVision Plus Platinum UV,,"ZEISS book p5; Clear BluePro; RANGE DIFFERS — product guide prints -10.00 to +8.00, cyl -6.00, max combined -10.00 — confirm in VISUSTORE; book $102.10 L20"
