brand,lens,code,category,index,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,price,coating,notes
Hoya,SupeReader A/B Eyas,SREADERA-EX,Occupational,1.60,Freeform,grind,65/70/75,,,,,46.00,Hi-Vision ViewProtect,blanks 65/70/75
Hoya,SupeReader A/B Eyas,SREADERA-EX,Occupational,1.60,Freeform,grind,65/70/75,,,,,49.00,ViewProtect BlueControl,blanks 65/70/75
Hoya,SupeReader A/B Eyas,SREADERA-EX,Occupational,1.60,Freeform,grind,65/70/75,,,,,53.50,Hi-Vision Meiryo Diamond,blanks 65/70/75
Hoya,SupeReader A/B Eyas,SREADERA-EX,Occupational,1.60,Freeform,grind,65/70/75,,,,,56.00,Diamond Finish UV BlueControl,blanks 65/70/75
Hoya,SupeReader A/B Eyas,SREADERA-EX,Occupational,1.60,Freeform,grind,65/70/75,,,,,58.50,Full Control,blanks 65/70/75
Hoya,SupeReader A/B Eyas,SREADERA-EX,Occupational,1.60,Freeform,grind,65/70/75,,,,,50.50,Hi-Vision Sun Pro,blanks 65/70/75
Hoya,SupeReader A/B Eynoa,SREADERA-167,Occupational,1.67,Freeform,grind,65/70/75,,,,,60.00,Hi-Vision Meiryo Diamond,blanks 65/70/75
Hoya,SupeReader A/B Eynoa,SREADERA-167,Occupational,1.67,Freeform,grind,65/70/75,,,,,62.50,Diamond Finish UV BlueControl,blanks 65/70/75
Hoya,SupeReader A/B Eynoa,SREADERA-167,Occupational,1.67,Freeform,grind,65/70/75,,,,,65.00,Full Control,blanks 65/70/75
Hoya,SupeReader A/B Eynoa,SREADERA-167,Occupational,1.67,Freeform,grind,65/70/75,,,,,57.00,Hi-Vision Sun Pro,blanks 65/70/75
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,15.18,Super Hard,blanks 75/85
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,23.75,Hi-Vision ViewProtect,blanks 75/85
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,24.65,ViewProtect BlueControl,blanks 75/85
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,25.25,Hi-Vision Meiryo Diamond,blanks 75/85
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,25.65,Diamond Finish UV BlueControl,blanks 75/85
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,28.25,Full Control,blanks 75/85
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,22.25,Hi-Vision Sun Pro,blanks 75/85
Hoya,Sync III,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,23.25,Mirror,blanks 75/85
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,29.55,Super Hard,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,45.55,Hi-Vision ViewProtect,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,46.45,ViewProtect BlueControl,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,52.45,Hi-Vision Meiryo Diamond,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,52.85,Diamond Finish UV BlueControl,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,55.45,Full Control,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,49.45,Hi-Vision Sun Pro,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity 2 / Dark / Fast / Shine,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,50.45,Mirror,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity Colours,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,54.95,Hi-Vision Sun Pro,blanks 75/85; Sensity photochromic
Hoya,Sync III Sensity Colours,S3I-50-5,Occupational,1.50,Freeform,grind,75/85,,,,,55.95,Mirror,blanks 75/85; Sensity photochromic
Hoya,Sync III Polarised [Grey/Brown/G15],S3I-50GR-5,Occupational,1.50,Freeform,grind,75/85,,,,,29.35,Super Hard,blanks 75/85; polarised
Hoya,Sync III Polarised [Grey/Brown/G15],S3I-50GR-5,Occupational,1.50,Freeform,grind,75/85,,,,,44.90,Hi-Vision ViewProtect,blanks 75/85; polarised
Hoya,Sync III Polarised [Grey/Brown/G15],S3I-50GR-5,Occupational,1.50,Freeform,grind,75/85,,,,,50.00,Hi-Vision Meiryo Diamond,blanks 75/85; polarised
Hoya,Sync III Polarised [Grey/Brown/G15],S3I-50GR-5,Occupational,1.50,Freeform,grind,75/85,,,,,47.00,Hi-Vision Sun Pro,blanks 75/85; polarised
Hoya,Sync III Polarised [Grey/Brown/G15],S3I-50GR-5,Occupational,1.50,Freeform,grind,75/85,,,,,48.00,Mirror,blanks 75/85; polarised
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,19.90,Super Hard,blanks 75/85
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,27.80,Hi-Vision ViewProtect,blanks 75/85
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,28.70,ViewProtect BlueControl,blanks 75/85
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,29.30,Hi-Vision Meiryo Diamond,blanks 75/85
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,29.70,Diamond Finish UV BlueControl,blanks 75/85
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,32.30,Full Control,blanks 75/85
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,26.30,Hi-Vision Sun Pro,blanks 75/85
Hoya,Sync III Phoenix,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,27.30,Mirror,blanks 75/85
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,34.50,Super Hard,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,49.60,Hi-Vision ViewProtect,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,50.50,ViewProtect BlueControl,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,56.50,Hi-Vision Meiryo Diamond,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,56.90,Diamond Finish UV BlueControl,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,59.50,Full Control,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,53.50,Hi-Vision Sun Pro,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Sensity 2 / Dark / Fast / Shine,S3I-53-5,Occupational,1.53,Freeform,grind,75/85,,,,,54.50,Mirror,blanks 75/85; Sensity photochromic
Hoya,Sync III Phoenix Polarised [Grey/Brown],S3I-53GR-5,Occupational,1.53,Freeform,grind,75/85,,,,,47.80,Super Hard,blanks 75/85; polarised
Hoya,Sync III Phoenix Polarised [Grey/Brown],S3I-53GR-5,Occupational,1.53,Freeform,grind,75/85,,,,,63.80,Hi-Vision ViewProtect,blanks 75/85; polarised
Hoya,Sync III Phoenix Polarised [Grey/Brown],S3I-53GR-5,Occupational,1.53,Freeform,grind,75/85,,,,,68.00,Hi-Vision Meiryo Diamond,blanks 75/85; polarised
Hoya,Sync III Phoenix Polarised [Grey/Brown],S3I-53GR-5,Occupational,1.53,Freeform,grind,75/85,,,,,65.00,Hi-Vision Sun Pro,blanks 75/85; polarised
Hoya,Sync III Phoenix Polarised [Grey/Brown],S3I-53GR-5,Occupational,1.53,Freeform,grind,75/85,,,,,66.00,Mirror,blanks 75/85; polarised
Hoya,Sync III Eyas,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,35.00,Hi-Vision ViewProtect,blanks 75/85
Hoya,Sync III Eyas,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,35.90,ViewProtect BlueControl,blanks 75/85
Hoya,Sync III Eyas,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,36.50,Hi-Vision Meiryo Diamond,blanks 75/85
Hoya,Sync III Eyas,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,37.80,Diamond Finish UV BlueControl,blanks 75/85
Hoya,Sync III Eyas,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,39.50,Full Control,blanks 75/85
Hoya,Sync III Eyas,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,33.50,Hi-Vision Sun Pro,blanks 75/85
Hoya,Sync III Eyas,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,34.50,Mirror,blanks 75/85
Hoya,Sync III Eyas Sensity 2 / Dark / Fast / Shine,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,59.50,Hi-Vision ViewProtect,blanks 75/85; Sensity photochromic
Hoya,Sync III Eyas Sensity 2 / Dark / Fast / Shine,S3I-60-5,Occupational,1.60,Freeform,grind,75/85,,,,,60.40,ViewProtect BlueControl,blanks 75/85; Sensity photochromic
